dt,client_id,country,orders,value
2025-08-09,545,France,2,504.32
2025-06-07,457,Japan,1,307.55
2025-08-03,402,Australia,3,546.09
2025-11-04,459,UK,1,368.51
2025-06-02,448,Germany,4,386.17
2025-10-11,612,India,3,1238.61
2025-11-12,93,Brazil,5,1852.73
2025-10-27,261,France,4,1584.48
2025-06-08,607,India,2,867.26
2025-11-22,880,Brazil,1,145.44
2025-08-21,891,Germany,2,879.14
2025-09-13,343,Australia,5,1525.74
2025-11-04,489,Australia,1,323.31
2025-06-05,203,Germany,3,283.5
2025-11-10,248,Canada,1,406.1
2025-09-30,201,India,3,1250.65
2025-06-27,296,Japan,2,593.99
2025-10-26,527,Japan,2,953.97
2025-07-09,727,Australia,1,67.85
2025-08-19,265,USA,3,1304.81
2025-07-30,996,Japan,2,386.5
2025-10-08,533,USA,3,146.2
2025-08-18,659,Australia,4,1535.86
2025-08-14,213,Australia,1,457.15
2025-07-27,354,Brazil,2,315.61
2025-11-25,780,Canada,5,2068.23
2025-09-04,791,Germany,1,449.45
2025-11-21,88,Canada,5,1162.72
2025-08-13,435,France,1,69.49
2025-06-05,371,Germany,4,1294.64
2025-09-29,609,France,3,1435.32
2025-06-14,569,USA,5,912.1
2025-11-05,372,Germany,1,106.1
2025-07-04,438,Mexico,1,354.09
2025-06-15,608,Japan,1,415.06
2025-07-20,427,Brazil,2,507.29
2025-08-09,174,Japan,4,1128.54
2025-09-04,833,Australia,5,1573.47
2025-08-06,394,Brazil,5,910.11
2025-10-21,247,Mexico,3,167.92
2025-11-14,421,Brazil,3,1066.14
2025-10-11,514,UK,3,285.86
2025-11-02,803,Japan,5,261.12
2025-10-27,566,UK,4,1363.65
2025-11-04,820,India,4,1795.74
2025-08-02,706,Japan,5,255.67
2025-10-29,675,Canada,1,493.26
2025-11-26,190,Germany,3,412.36
2025-06-14,343,Australia,2,430.47
2025-08-18,776,Brazil,2,25.24
2025-07-03,374,Mexico,4,624.61
2025-11-11,761,Japan,2,158.88
2025-11-25,413,Brazil,2,105.71
2025-06-07,838,Canada,5,273.64
2025-07-13,47,Brazil,5,1913.83
2025-11-08,588,UK,1,64.67
2025-11-10,628,Germany,1,121.58
2025-10-10,410,Germany,2,233.02
2025-07-07,177,Mexico,5,1234.94
2025-09-30,781,Canada,3,30.26
2025-06-03,284,Canada,2,598.51
2025-11-15,517,UK,1,254.48
2025-08-21,1,Japan,2,255.67
2025-08-28,659,Australia,4,1356.98
2025-07-27,461,Brazil,4,1776.9
2025-06-03,434,UK,3,397.89
2025-07-29,80,Brazil,2,687.17
2025-09-06,159,Brazil,1,252.85
2025-07-07,149,Brazil,2,423.0
2025-10-20,556,India,5,604.06
2025-09-25,783,Germany,3,103.34
2025-11-07,683,Japan,5,593.5
2025-06-10,290,India,1,336.39
2025-07-15,324,Australia,3,1424.26
2025-06-15,966,France,1,223.59
2025-08-24,431,UK,5,1835.05
2025-08-11,219,Australia,5,1564.87
2025-10-22,697,Japan,1,391.1
2025-08-07,636,India,3,1437.74
2025-07-27,364,India,3,544.79
2025-06-25,354,Brazil,4,917.46
2025-10-21,848,Canada,1,350.26
2025-10-19,931,Mexico,4,1579.71
2025-06-21,988,Canada,3,871.08
2025-11-01,900,Brazil,2,168.16
2025-09-12,579,Germany,3,134.14
2025-08-25,284,Canada,1,95.53
2025-07-18,79,France,2,694.96
2025-11-08,777,Brazil,2,766.72
2025-08-26,991,Canada,1,413.43
2025-06-13,371,Germany,4,282.8
2025-06-01,673,Canada,4,792.55
2025-09-07,151,USA,1,356.28
2025-06-03,502,Germany,4,521.31
2025-08-28,144,UK,4,1082.43
2025-07-03,778,UK,1,181.75
2025-10-06,933,Germany,5,1193.7
2025-09-27,464,Australia,3,1459.8
2025-09-27,137,Australia,1,64.15
2025-06-01,10,Australia,4,1932.51
2025-06-24,743,India,1,414.62
2025-08-24,442,Canada,5,557.21
2025-07-28,758,India,1,383.64
2025-08-31,106,UK,4,1049.01
2025-08-10,434,UK,1,58.04
2025-09-29,722,UK,2,938.02
2025-09-20,437,UK,4,1646.05
2025-07-13,836,UK,4,1975.57
2025-11-04,164,Germany,2,122.02
2025-06-09,595,UK,5,329.22
2025-10-28,18,Japan,3,364.28
2025-08-08,610,Brazil,5,1533.01
2025-07-13,781,Canada,2,809.36
2025-06-21,754,Australia,5,1698.99
2025-09-05,337,UK,4,294.31
2025-08-26,385,UK,5,352.01
2025-11-16,381,France,4,1291.8
2025-10-22,56,Brazil,2,961.89
2025-11-07,311,India,1,88.03
2025-10-23,172,Germany,1,480.25
2025-08-12,288,UK,1,372.49
2025-07-02,862,France,1,470.59
2025-07-01,869,Canada,1,260.76
2025-06-19,831,Japan,2,235.63
2025-08-27,790,Japan,1,59.85
2025-09-27,661,Australia,4,1365.11
2025-06-19,526,Australia,4,653.68
2025-07-28,808,India,4,1873.55
2025-10-29,516,Brazil,4,829.43
2025-10-07,613,Australia,4,832.34
2025-09-28,528,Canada,2,380.76
2025-11-21,71,Mexico,3,1278.74
2025-10-18,685,Germany,3,1011.17
2025-10-24,364,India,3,1107.97
2025-08-09,265,USA,4,1440.07
2025-10-21,511,USA,4,1178.5
2025-10-11,295,Mexico,5,2048.04
2025-08-10,567,Canada,1,157.77
2025-08-07,826,Brazil,5,1259.71
2025-06-11,110,UK,1,172.39
2025-10-08,29,UK,4,1296.12
2025-08-17,255,Germany,4,434.46
2025-11-01,867,Germany,2,620.9
2025-11-23,439,France,3,148.76
2025-07-17,918,India,1,196.36
2025-09-17,761,Japan,5,372.86
2025-06-09,183,France,1,497.32
2025-07-02,146,USA,1,53.0
2025-07-03,548,USA,5,922.74
2025-07-08,678,India,4,1064.22
2025-10-08,656,Japan,3,1080.41
2025-10-19,595,UK,3,865.08
2025-10-10,542,France,3,1018.81
2025-06-20,49,Australia,5,2134.89
2025-06-04,960,Brazil,1,77.86
2025-06-20,150,India,1,63.0
2025-10-14,775,Australia,1,224.88
2025-11-24,789,USA,5,1114.96
2025-07-25,349,Australia,2,185.57
2025-11-03,521,Brazil,5,1373.05
2025-11-27,481,France,5,285.08
2025-08-14,18,Japan,4,421.38
2025-07-14,12,India,3,1459.99
2025-07-09,425,Canada,4,1629.62
2025-07-18,779,UK,2,717.01
2025-09-05,596,Mexico,2,608.24
2025-07-31,543,France,2,577.48
2025-09-18,169,UK,3,1337.36
2025-09-27,200,Mexico,3,1001.34
2025-08-02,276,France,2,719.39
2025-09-22,908,Mexico,4,444.88
2025-06-25,493,Brazil,1,111.14
2025-08-24,168,Mexico,1,155.26
2025-07-11,316,Canada,3,140.32
2025-07-06,439,France,3,1116.9
2025-10-29,562,UK,1,251.88
2025-09-13,908,Mexico,2,278.57
2025-07-18,883,Brazil,2,852.44
2025-09-09,173,Japan,4,1879.27
2025-10-12,360,Canada,3,496.37
2025-10-02,992,India,5,355.0
2025-07-25,503,Brazil,1,24.18
2025-07-19,742,India,2,53.17
2025-10-31,55,Mexico,2,403.65
2025-09-24,320,USA,1,167.68
2025-10-25,545,France,5,2471.27
2025-11-13,456,Japan,5,130.6
2025-07-20,915,Mexico,1,466.77
2025-08-18,191,Mexico,2,309.13
2025-10-19,705,Mexico,2,144.37
2025-08-04,852,France,2,471.04
2025-07-03,330,Canada,4,1422.36
2025-07-24,936,UK,4,1080.85
2025-08-10,526,Australia,3,476.76
2025-11-01,733,France,1,454.55
2025-08-28,543,France,3,137.45
2025-06-28,761,Japan,4,571.06
2025-08-24,50,Mexico,5,618.28
2025-06-05,322,Japan,4,1086.61
2025-10-07,929,Japan,2,161.65
2025-08-31,999,USA,3,1155.86
2025-11-02,589,Canada,3,107.4
2025-09-21,364,India,4,1852.09
2025-08-04,127,UK,2,874.89
2025-11-25,765,UK,3,1469.18
2025-11-12,948,UK,4,431.0
2025-11-09,121,Australia,3,998.21
2025-06-21,824,India,2,209.89
2025-09-22,52,France,5,1452.25
2025-09-14,849,UK,2,868.67
2025-11-13,358,Japan,5,913.1
2025-07-13,737,USA,1,337.53
2025-08-30,218,Germany,1,223.61
2025-10-19,793,Germany,1,25.59
2025-11-13,34,France,1,159.89
2025-11-01,49,Australia,3,615.1
2025-09-24,264,Australia,2,840.27
2025-06-05,356,UK,1,163.32
2025-10-22,382,Brazil,2,541.57
2025-06-09,22,Japan,1,219.26
2025-10-07,927,Canada,3,1245.08
2025-09-26,253,USA,1,273.43
2025-09-04,750,USA,3,903.79
2025-11-25,63,USA,4,426.18
2025-10-17,632,France,4,268.17
2025-07-26,792,France,4,206.24
2025-11-01,194,Brazil,3,758.5
2025-09-16,358,Japan,1,465.46
2025-06-12,380,UK,4,420.78
2025-08-28,840,Mexico,4,1916.08
2025-11-05,583,India,5,2039.01
2025-07-15,303,India,3,256.97
2025-09-02,844,Brazil,1,225.65
2025-08-27,521,Brazil,1,29.12
2025-11-11,957,France,2,303.73
2025-06-25,847,India,3,124.4
2025-10-03,743,India,4,1112.72
2025-10-14,198,Japan,1,306.27
2025-08-02,546,UK,4,1944.7
2025-11-27,426,Brazil,3,30.51
2025-09-13,703,India,2,736.65
2025-06-25,392,Germany,2,120.22
2025-06-23,352,Australia,1,267.31
2025-09-27,846,Mexico,2,930.74
2025-08-05,759,India,1,85.45
2025-10-21,355,Germany,4,1709.14
2025-07-11,589,Canada,4,167.31
2025-07-07,816,Brazil,1,449.91
2025-07-09,493,Brazil,1,187.59
2025-07-27,537,Brazil,4,345.63
2025-06-29,290,India,3,817.95
2025-10-08,369,Japan,1,426.43
2025-08-05,615,Germany,3,427.02
2025-06-15,456,Japan,2,444.22
2025-11-03,365,Japan,3,272.64
2025-10-13,261,France,3,1267.65
2025-11-25,697,Japan,2,272.23
2025-07-23,379,Australia,1,363.68
2025-08-27,433,Australia,4,1320.25
2025-10-13,220,Australia,4,1121.28
2025-06-18,229,UK,1,288.97
2025-08-20,744,USA,4,811.42
2025-08-19,627,UK,5,2181.27
2025-06-06,633,UK,3,606.93
2025-06-22,559,UK,2,734.67
2025-10-01,357,Canada,1,340.98
2025-06-14,932,Canada,2,184.99
2025-11-18,751,India,5,2217.56
2025-06-11,197,Mexico,3,981.46
2025-10-25,2,Australia,5,1079.16
2025-07-30,134,UK,4,1906.91
2025-08-13,325,USA,5,640.02
2025-06-17,139,Japan,5,1755.87
2025-09-11,806,Australia,1,200.27
2025-11-10,592,India,1,14.28
2025-08-30,727,Australia,4,1039.54
2025-09-23,654,India,3,324.55
2025-08-21,156,Germany,3,802.65
2025-10-30,688,India,3,361.54
2025-11-16,194,Brazil,1,411.82
2025-06-29,9,Japan,4,41.06
2025-08-11,251,USA,3,172.38
2025-06-16,846,Mexico,3,1362.22
2025-07-27,569,USA,4,1854.33
2025-11-28,508,Germany,2,765.99
2025-09-26,589,Canada,5,686.8
2025-10-15,542,France,4,1635.08
2025-11-22,231,UK,3,936.25
2025-08-26,140,UK,4,1277.04
2025-07-31,426,Brazil,3,68.32
2025-09-29,578,USA,2,257.69
2025-09-23,185,Brazil,2,433.26
2025-06-17,63,USA,2,760.92
2025-09-05,481,France,5,1127.13
2025-07-24,451,Germany,1,180.11
2025-06-09,592,India,2,635.56
2025-10-03,772,Japan,3,395.23
2025-09-20,464,Australia,2,130.12
2025-08-11,322,Japan,5,708.99
2025-10-18,287,USA,4,1861.42
2025-07-23,247,Mexico,2,934.53
2025-07-10,422,India,4,542.58
2025-06-17,47,Brazil,4,1136.39
2025-11-20,279,Japan,4,890.8
2025-10-08,16,Australia,1,469.47
2025-10-15,986,India,4,51.59
2025-07-29,918,India,4,759.41
2025-07-05,712,France,2,912.27
2025-07-04,808,India,4,509.35
2025-11-21,459,UK,5,1855.52
2025-06-14,604,UK,1,145.76
2025-09-17,155,France,1,346.96
2025-09-10,832,Mexico,5,1014.71
2025-09-25,320,USA,5,1499.9
2025-10-25,680,Australia,5,1367.17
2025-09-15,954,Japan,1,79.9
2025-10-06,923,UK,2,694.62
2025-11-10,444,Australia,5,546.34
2025-07-07,554,Australia,2,140.03
2025-08-05,536,Mexico,3,902.92
2025-11-10,904,USA,4,723.86
2025-07-10,303,India,1,450.66
2025-06-24,753,Mexico,5,1460.26
2025-06-07,930,France,5,330.46
2025-07-06,564,Canada,5,2409.62
2025-07-14,561,Australia,5,1310.07
2025-10-28,817,Australia,5,1297.95
2025-09-15,887,Germany,4,977.72
2025-08-03,66,USA,3,513.12
2025-07-20,344,India,4,881.0
2025-06-12,372,Germany,4,374.24
2025-06-06,860,Germany,2,170.35
2025-08-31,737,USA,1,461.18
2025-09-05,947,Australia,2,635.73
2025-07-04,206,USA,1,278.02
2025-07-02,185,Brazil,2,909.27
2025-11-27,667,India,2,310.9
2025-11-13,659,Australia,4,627.13
2025-06-04,873,Mexico,1,216.17
2025-11-18,754,Australia,1,102.09
2025-10-03,227,France,5,1489.47
2025-10-06,601,Japan,2,720.23
2025-10-07,596,Mexico,3,868.12
2025-11-10,893,India,4,845.83
2025-07-11,166,UK,2,664.65
2025-11-01,104,Japan,5,1824.09
2025-06-30,886,Canada,4,206.16
2025-10-10,149,Brazil,4,1371.16
2025-11-15,645,India,4,650.52
2025-06-26,464,Australia,3,52.73
2025-07-27,339,Germany,3,102.04
2025-07-13,335,USA,4,398.06
2025-10-15,122,France,5,1848.48
2025-07-02,5,France,4,517.26
2025-06-21,526,Australia,5,1689.33
2025-09-24,219,Australia,5,2084.75
2025-10-13,430,USA,5,679.63
2025-10-16,733,France,5,269.84
2025-08-28,297,France,1,67.89
2025-07-25,417,UK,5,2473.83
2025-11-13,103,Canada,3,43.7
2025-07-05,227,France,5,532.68
2025-10-07,302,Canada,2,944.07
2025-10-25,357,Canada,4,1520.09
2025-09-15,803,Japan,5,2336.95
2025-06-02,738,USA,3,861.4
2025-10-20,639,UK,1,490.11
2025-06-22,983,USA,1,309.98
2025-09-16,841,Germany,2,508.37
2025-06-15,747,Canada,2,446.36
2025-10-24,861,Australia,5,1637.03
2025-11-05,943,India,2,384.1
2025-09-10,618,Mexico,1,352.46
2025-11-22,994,Japan,1,396.58
2025-11-06,672,Canada,3,1225.23
2025-06-13,381,France,2,961.29
2025-07-08,847,India,4,975.79
2025-07-22,980,Germany,3,183.26
2025-07-29,269,USA,1,394.25
2025-06-24,836,UK,3,1164.42
2025-11-22,543,France,2,480.64
2025-10-16,220,Australia,4,426.45
2025-09-15,734,UK,5,341.82
2025-08-09,431,UK,3,585.69
2025-06-17,79,France,2,501.8
2025-11-20,592,India,2,184.57
2025-07-12,715,USA,3,908.37
2025-09-20,770,Mexico,3,484.0
2025-06-02,323,India,1,212.37
2025-08-02,6,Mexico,2,373.0
2025-09-22,834,Mexico,2,978.19
2025-07-11,556,India,2,348.0
2025-11-15,220,Australia,1,407.02
2025-06-16,421,Brazil,2,283.4
2025-10-12,123,Australia,1,344.03
2025-11-15,557,Japan,2,601.4
2025-09-30,753,Mexico,3,791.32
2025-09-15,511,USA,3,115.16
2025-06-10,717,Brazil,1,89.03
2025-09-04,510,Brazil,3,1104.39
2025-08-22,307,Canada,5,877.14
2025-10-21,789,USA,4,1343.76
2025-08-24,779,UK,5,711.42
2025-11-08,285,UK,3,128.48
2025-11-04,885,Japan,4,373.8
2025-11-13,998,USA,3,1037.05
2025-08-14,456,Japan,5,2415.03
2025-07-06,444,Australia,2,186.2
2025-11-28,462,USA,4,775.0
2025-06-08,537,Brazil,1,276.76
2025-06-20,329,India,2,159.58
2025-08-31,712,France,3,1154.69
2025-06-16,953,Australia,3,1269.17
2025-08-12,188,Mexico,1,386.05
2025-09-19,835,Mexico,3,742.88
2025-11-11,538,USA,5,1957.23
2025-10-26,416,Brazil,5,1156.13
2025-06-21,480,Mexico,4,1393.71
2025-11-11,507,UK,1,452.18
2025-11-26,162,France,5,1153.37
2025-10-11,438,Mexico,3,531.09
2025-09-15,312,Germany,2,656.36
2025-07-09,995,France,5,2331.36
2025-08-21,16,Australia,2,692.28
2025-10-04,756,Japan,3,412.64
2025-08-21,130,Japan,3,1307.39
2025-06-19,519,Germany,2,189.94
2025-07-03,119,Australia,3,732.36
2025-09-30,436,France,1,278.32
2025-06-22,576,Japan,1,317.1
2025-10-29,493,Brazil,3,815.32
2025-10-15,525,USA,5,1844.28
2025-10-01,111,UK,5,1358.24
2025-07-22,682,Japan,1,238.41
2025-07-05,666,USA,2,215.73
2025-08-22,312,Germany,5,597.66
2025-07-16,416,Brazil,4,1819.5
2025-10-08,141,Japan,5,474.77
2025-08-23,866,Canada,5,624.54
2025-10-16,51,Mexico,2,271.48
2025-06-16,940,Canada,4,1948.99
2025-11-06,92,Mexico,2,352.9
2025-08-17,669,Canada,3,505.5
2025-10-14,592,India,4,72.84
2025-10-12,757,Mexico,1,231.3
2025-10-04,654,India,5,1161.59
2025-08-20,493,Brazil,1,67.32
2025-06-03,358,Japan,5,1168.14
2025-07-15,184,Germany,2,526.35
2025-09-26,417,UK,4,1051.4
2025-08-18,508,Germany,2,976.48
2025-09-08,141,Japan,4,1315.38
2025-08-15,732,Mexico,5,1035.06
2025-09-17,215,France,3,1123.27
2025-09-18,783,Germany,5,2066.69
2025-09-07,590,Canada,1,110.97
2025-10-12,445,USA,1,233.18
2025-06-05,522,Germany,2,588.0
2025-08-09,65,Brazil,4,1903.81
2025-10-09,890,Brazil,2,341.19
2025-10-22,537,Brazil,2,99.06
2025-11-18,185,Brazil,2,703.05
2025-11-16,68,Japan,1,258.41
2025-07-30,969,Mexico,1,137.18
2025-07-25,345,Mexico,3,788.03
2025-09-28,611,Mexico,5,2175.1
2025-06-19,196,USA,1,345.05
2025-11-14,21,Mexico,5,1719.24
2025-10-12,363,India,4,472.65
2025-11-10,159,Brazil,1,492.0
2025-11-13,271,India,3,1234.5
2025-06-18,338,Japan,3,441.93
2025-07-04,116,USA,5,1105.2
2025-11-01,539,Japan,1,421.08
2025-10-24,993,France,5,1049.13
2025-06-21,838,Canada,2,780.64
2025-10-03,225,France,5,538.03
2025-08-23,157,Canada,2,95.43
2025-11-06,36,Japan,5,552.53
2025-11-04,192,Japan,1,271.83
2025-09-05,333,Japan,3,324.98
2025-07-16,157,Canada,3,1259.88
2025-11-13,40,USA,4,1307.35
2025-08-21,220,Australia,4,234.63
2025-09-26,235,Mexico,1,298.15
2025-09-12,186,Brazil,1,297.57
2025-07-10,40,USA,3,317.14
2025-11-06,972,Japan,4,1805.3
2025-07-31,628,Germany,5,206.37
2025-09-01,882,Japan,4,812.94
2025-10-30,15,Brazil,5,1266.2
2025-09-01,735,Canada,2,663.2
2025-09-24,78,Australia,5,309.06
2025-06-20,102,India,2,470.82
2025-07-12,152,USA,4,351.69
2025-07-11,214,Canada,2,360.12
2025-11-27,252,Germany,5,283.01
2025-11-05,700,Mexico,1,28.43
2025-11-26,254,Mexico,3,1065.85
2025-07-01,925,France,3,502.7
2025-09-25,859,Japan,5,1554.36
2025-07-21,113,Brazil,3,973.53
2025-06-23,907,Mexico,5,1289.57
2025-07-03,1000,India,3,1221.55
2025-08-02,213,Australia,5,557.12
2025-10-17,290,India,3,1027.28
2025-09-08,112,Japan,5,1202.64
2025-06-28,998,USA,5,1867.24
2025-07-16,504,Mexico,1,441.41
2025-06-21,26,USA,3,405.59
2025-08-17,209,Germany,1,317.65
2025-06-25,627,UK,1,226.45
2025-08-23,941,Germany,3,541.71
2025-07-08,531,Japan,5,2330.77
2025-11-21,557,Japan,1,260.55
2025-10-15,275,Japan,1,442.46
2025-09-12,664,Japan,2,738.32
2025-10-05,759,India,5,284.11
2025-11-07,27,Australia,1,328.28
2025-11-25,733,France,1,74.76
2025-10-31,844,Brazil,3,1185.39
2025-10-22,967,Mexico,2,250.13
2025-09-29,736,USA,4,1977.24
2025-06-27,583,India,4,1966.29
2025-07-15,251,USA,2,782.93
2025-08-24,98,Mexico,4,1484.95
2025-07-07,418,Germany,4,440.31
2025-08-17,255,Germany,3,269.74
2025-06-11,733,France,3,1472.9
2025-07-12,47,Brazil,5,1900.02
2025-10-20,859,Japan,5,589.49
2025-08-21,907,Mexico,1,419.39
2025-09-14,426,Brazil,5,250.83
2025-08-09,36,Japan,4,203.96
2025-06-04,639,UK,5,2409.85
2025-07-26,124,Mexico,4,820.31
2025-06-29,705,Mexico,2,311.58
2025-08-26,897,Canada,3,403.79
2025-08-24,410,Germany,5,1337.38
2025-06-02,226,UK,4,1366.8
2025-06-06,216,Japan,1,402.85
2025-08-26,202,France,3,783.57
2025-06-07,386,France,3,248.94
2025-10-17,825,Mexico,3,393.3
2025-10-31,672,Canada,2,867.33
2025-09-30,55,Mexico,2,787.02
2025-10-02,192,Japan,1,52.23
2025-07-10,354,Brazil,3,1115.58
2025-09-18,972,Japan,2,669.23
2025-08-03,925,France,5,2224.37
2025-07-27,903,Germany,4,1933.24
2025-09-10,691,France,3,251.03
2025-07-03,18,Japan,5,1718.96
2025-09-19,631,Brazil,1,169.93
2025-09-20,260,USA,1,62.12
2025-08-05,523,Japan,4,232.26
2025-09-01,517,UK,1,229.71
2025-06-18,177,Mexico,1,76.62
2025-11-21,147,Mexico,1,418.91
2025-08-05,288,UK,2,262.36
2025-07-22,370,Mexico,1,37.54
2025-08-07,818,Mexico,5,2078.24
2025-08-02,565,Brazil,2,607.81
2025-07-03,286,Australia,4,129.28
2025-08-01,448,Germany,5,301.27
2025-10-26,829,UK,5,333.68
2025-11-18,778,UK,2,274.52
2025-10-04,706,Japan,2,497.74
2025-07-22,288,UK,4,316.8
2025-11-27,791,Germany,2,719.96
2025-09-06,723,Germany,2,373.73
2025-09-08,186,Brazil,5,269.58
2025-11-23,376,Japan,5,603.27
2025-08-18,777,Brazil,1,31.97
2025-11-23,826,Brazil,2,695.64
2025-08-18,967,Mexico,1,241.3
2025-10-23,670,France,2,658.2
2025-09-10,808,India,1,269.65
2025-07-27,72,India,1,353.73
2025-07-13,596,Mexico,4,1970.17
2025-09-23,714,France,4,1999.39
2025-10-29,288,UK,3,1088.44
2025-07-19,383,Germany,3,892.75
2025-10-03,581,UK,2,730.21
2025-07-26,405,USA,5,1216.15
2025-11-04,823,Germany,1,428.98
2025-10-25,427,Brazil,4,828.25
2025-08-12,51,Mexico,4,1009.63
2025-08-17,290,India,1,62.97
2025-11-01,930,France,1,43.48
2025-09-04,877,India,3,649.02
2025-10-30,481,France,3,1387.28
2025-10-02,125,Brazil,5,1962.35
2025-11-01,564,Canada,2,77.79
2025-08-19,406,Australia,3,514.36
2025-07-01,840,Mexico,2,97.23
2025-06-07,801,France,1,347.25
2025-11-04,584,France,3,265.45
2025-08-10,224,Mexico,4,926.44
2025-06-14,439,France,1,82.14
2025-10-19,769,Brazil,2,475.12
2025-11-12,647,Australia,1,466.45
2025-06-16,820,India,1,394.21
2025-11-22,205,India,1,176.01
2025-09-13,75,USA,2,545.35
2025-07-24,854,India,5,1750.6
2025-07-20,401,UK,1,421.51
2025-11-28,989,Mexico,5,72.58
2025-08-09,540,Australia,3,1046.54
2025-07-31,949,Australia,2,178.15
2025-07-15,447,Germany,2,982.19
2025-09-27,121,Australia,2,561.89
2025-11-12,314,USA,5,226.09
2025-08-02,430,USA,3,280.42
2025-10-10,42,India,1,73.89
2025-07-12,120,Brazil,2,919.65
2025-06-10,160,Brazil,4,1225.63
2025-11-18,965,USA,4,1585.82
2025-08-02,344,India,2,709.65
2025-11-06,146,USA,1,202.16
2025-06-06,837,France,5,2454.0
2025-09-15,346,Canada,4,1117.52
2025-08-04,851,France,2,446.84
2025-07-31,565,Brazil,1,418.8
2025-09-03,217,Germany,3,1312.98
2025-08-14,63,USA,4,1825.66
2025-11-28,888,India,3,1182.84
2025-08-01,36,Japan,5,1505.15
2025-07-06,217,Germany,3,449.27
2025-10-15,699,France,1,496.78
2025-10-27,298,Australia,3,632.95
2025-11-26,487,UK,3,1169.09
2025-07-02,323,India,5,1051.69
2025-07-09,259,Canada,4,355.74
2025-11-27,204,France,1,150.33
2025-07-22,619,UK,5,1007.71
2025-11-28,104,Japan,1,298.56
2025-07-14,480,Mexico,1,191.2
2025-07-08,748,India,1,295.88
2025-07-23,22,Japan,4,827.75
2025-07-01,202,France,5,2179.05
2025-07-28,164,Germany,3,1430.34
2025-07-25,545,France,1,206.63
2025-10-09,625,India,1,52.59
2025-10-30,587,Brazil,3,1017.18
2025-08-25,923,UK,5,2276.12
2025-08-03,717,Brazil,1,234.73
2025-07-16,199,Canada,2,407.41
2025-09-29,585,Australia,1,82.37
2025-11-18,681,Japan,4,254.67
2025-11-26,782,Canada,4,1986.77
2025-10-08,630,Japan,5,2276.93
2025-08-03,34,France,3,1267.92
2025-09-23,740,USA,3,234.45
2025-07-03,95,France,4,688.33
2025-07-03,988,Canada,2,541.04
2025-08-28,613,Australia,2,985.85
2025-10-17,605,India,2,400.15
2025-10-11,678,India,4,789.29
2025-07-16,44,Japan,4,1617.06
2025-06-19,677,Japan,1,102.08
2025-06-04,620,UK,1,483.91
2025-11-24,275,Japan,3,962.24
2025-06-22,160,Brazil,3,54.85
2025-06-09,838,Canada,3,920.76
2025-11-06,13,USA,2,979.16
2025-06-21,397,UK,4,518.07
2025-06-07,465,Brazil,1,471.24
2025-10-31,990,Japan,4,1825.26
2025-08-28,103,Canada,1,57.66
2025-07-02,927,Canada,2,984.05
2025-08-21,551,France,2,667.17
2025-11-12,181,USA,1,87.29
2025-08-13,265,USA,2,145.14
2025-11-07,954,Japan,4,691.32
2025-11-03,815,Germany,2,989.38
2025-10-14,286,Australia,1,188.54
2025-09-17,823,Germany,1,437.88
2025-10-04,546,UK,2,847.64
2025-08-04,499,Japan,2,170.68
2025-10-18,88,Canada,4,1450.25
2025-06-07,305,USA,4,798.21
2025-06-07,617,India,3,811.96
2025-09-25,108,Japan,2,724.63
2025-07-03,511,USA,1,488.62
2025-06-05,976,Canada,3,86.72
2025-06-01,481,France,3,1416.24
2025-10-26,225,France,2,290.32
2025-06-05,63,USA,1,246.63
2025-09-01,304,India,2,910.72
2025-10-28,437,UK,3,472.3
2025-07-27,310,Germany,4,686.35
2025-07-10,97,Australia,5,481.55
2025-08-13,533,USA,3,253.32
2025-08-10,148,Mexico,2,519.8
2025-08-29,542,France,3,1124.64
2025-10-06,675,Canada,1,114.37
2025-09-27,203,Germany,3,1277.5
2025-08-31,432,Mexico,4,957.82
2025-11-21,305,USA,1,373.97
2025-07-25,990,Japan,1,177.36
2025-11-03,807,UK,1,31.71
2025-08-22,597,Japan,5,2020.75
2025-07-23,795,USA,2,166.65
2025-08-25,447,Germany,4,47.2
2025-11-11,737,USA,4,1217.95
2025-08-13,332,Japan,5,1449.7
2025-07-05,242,UK,1,218.82
2025-09-25,581,UK,4,1536.42
2025-11-02,626,Australia,3,465.37
2025-10-27,790,Japan,5,734.58
2025-07-22,781,Canada,3,1064.3
2025-10-03,458,Canada,3,462.0
2025-10-21,583,India,4,1176.06
2025-06-14,607,India,3,776.93
2025-09-09,103,Canada,2,586.83
2025-10-02,710,Canada,4,1904.07
2025-07-31,863,Brazil,4,1481.72
2025-09-08,316,Canada,1,359.43
2025-09-05,974,France,1,228.24
2025-11-15,540,Australia,1,242.65
2025-09-12,400,USA,4,516.84
2025-09-17,347,France,4,1737.28
2025-06-08,494,Japan,3,1276.45
2025-10-07,103,Canada,4,640.62
2025-09-08,954,Japan,5,303.72
2025-06-13,741,UK,2,29.95
2025-08-06,323,India,2,330.47
2025-07-26,646,India,5,260.14
2025-07-26,731,USA,1,494.37
2025-06-08,378,India,4,1043.44
2025-06-30,601,Japan,3,440.23
2025-09-30,451,Germany,5,186.95
2025-11-21,31,France,5,987.35
2025-09-03,798,Brazil,1,395.55
2025-11-25,27,Australia,2,508.32
2025-09-19,917,Canada,2,870.11
2025-11-02,400,USA,3,702.85
